           sample     id                                                                      file    MSA        disp   pointing  ext  redshift  alias                                                                                                  file_path
3329  CEERs_DR0.7  22142        hlsp_ceers_jwst_nirspec_nirspec8-022142_g140m_v0.7_x1d-masked.fits  22142       g140m   nirspec8  x1d       NaN    NaN              CEERs_DR0.7/nirspec8/g140m/hlsp_ceers_jwst_nirspec_nirspec8-022142_g140m_v0.7_x1d-masked.fits
3330  CEERs_DR0.7  22142               hlsp_ceers_jwst_nirspec_nirspec8-022142_g235m_v0.7_s2d.fits  22142       g235m   nirspec8  s2d       NaN    NaN                     CEERs_DR0.7/nirspec8/g235m/hlsp_ceers_jwst_nirspec_nirspec8-022142_g235m_v0.7_s2d.fits
3331  CEERs_DR0.7  22142        hlsp_ceers_jwst_nirspec_nirspec8-022142_g235m_v0.7_x1d-masked.fits  22142       g235m   nirspec8  x1d       NaN    NaN              CEERs_DR0.7/nirspec8/g235m/hlsp_ceers_jwst_nirspec_nirspec8-022142_g235m_v0.7_x1d-masked.fits
3332  CEERs_DR0.7  22142               hlsp_ceers_jwst_nirspec_nirspec8-022142_g395m_v0.7_s2d.fits  22142       g395m   nirspec8  s2d       NaN    NaN                     CEERs_DR0.7/nirspec8/g395m/hlsp_ceers_jwst_nirspec_nirspec8-022142_g395m_v0.7_s2d.fits
3333  CEERs_DR0.7  22142        hlsp_ceers_jwst_nirspec_nirspec8-022142_g395m_v0.7_x1d-masked.fits  22142       g395m   nirspec8  x1d       NaN    NaN              CEERs_DR0.7/nirspec8/g395m/hlsp_ceers_jwst_nirspec_nirspec8-022142_g395m_v0.7_x1d-masked.fits
3334  CEERs_DR0.7  22155               hlsp_ceers_jwst_nirspec_nirspec7-022155_prism_v0.7_s2d.fits  22155       prism   nirspec7  s2d  2.174102    NaN                     CEERs_DR0.7/nirspec7/prism/hlsp_ceers_jwst_nirspec_nirspec7-022155_prism_v0.7_s2d.fits
3335  CEERs_DR0.7  22155        hlsp_ceers_jwst_nirspec_nirspec7-022155_prism_v0.7_x1d-masked.fits  22155       prism   nirspec7  x1d  2.174102    NaN              CEERs_DR0.7/nirspec7/prism/hlsp_ceers_jwst_nirspec_nirspec7-022155_prism_v0.7_x1d-masked.fits
3336  CEERs_DR0.7  22175               hlsp_ceers_jwst_nirspec_nirspec8-022175_prism_v0.7_s2d.fits  22175       prism   nirspec8  s2d  3.329593    NaN                     CEERs_DR0.7/nirspec8/prism/hlsp_ceers_jwst_nirspec_nirspec8-022175_prism_v0.7_s2d.fits
3337  CEERs_DR0.7  22175        hlsp_ceers_jwst_nirspec_nirspec8-022175_prism_v0.7_x1d-masked.fits  22175       prism   nirspec8  x1d  3.329593    NaN              CEERs_DR0.7/nirspec8/prism/hlsp_ceers_jwst_nirspec_nirspec8-022175_prism_v0.7_x1d-masked.fits
3338  CEERs_DR0.7  22211          hlsp_ceers_jwst_nirspec_nirspec9-022211_comb-mgrat_v0.7_s2d.fits  22211  comb-mgrat   nirspec9  s2d       NaN    NaN           CEERs_DR0.7/nirspec9/comb-mgrat/hlsp_ceers_jwst_nirspec_nirspec9-022211_comb-mgrat_v0.7_s2d.fits
3339  CEERs_DR0.7  22211   hlsp_ceers_jwst_nirspec_nirspec9-022211_comb-mgrat_v0.7_x1d-masked.fits  22211  comb-mgrat   nirspec9  x1d       NaN    NaN    CEERs_DR0.7/nirspec9/comb-mgrat/hlsp_ceers_jwst_nirspec_nirspec9-022211_comb-mgrat_v0.7_x1d-masked.fits
3340  CEERs_DR0.7  22211               hlsp_ceers_jwst_nirspec_nirspec9-022211_g140m_v0.7_s2d.fits  22211       g140m   nirspec9  s2d       NaN    NaN                     CEERs_DR0.7/nirspec9/g140m/hlsp_ceers_jwst_nirspec_nirspec9-022211_g140m_v0.7_s2d.fits
3341  CEERs_DR0.7  22211        hlsp_ceers_jwst_nirspec_nirspec9-022211_g140m_v0.7_x1d-masked.fits  22211       g140m   nirspec9  x1d       NaN    NaN              CEERs_DR0.7/nirspec9/g140m/hlsp_ceers_jwst_nirspec_nirspec9-022211_g140m_v0.7_x1d-masked.fits
3342  CEERs_DR0.7  22211               hlsp_ceers_jwst_nirspec_nirspec9-022211_g235m_v0.7_s2d.fits  22211       g235m   nirspec9  s2d       NaN    NaN                     CEERs_DR0.7/nirspec9/g235m/hlsp_ceers_jwst_nirspec_nirspec9-022211_g235m_v0.7_s2d.fits
3343  CEERs_DR0.7  22211        hlsp_ceers_jwst_nirspec_nirspec9-022211_g235m_v0.7_x1d-masked.fits  22211       g235m   nirspec9  x1d       NaN    NaN              CEERs_DR0.7/nirspec9/g235m/hlsp_ceers_jwst_nirspec_nirspec9-022211_g235m_v0.7_x1d-masked.fits
3344  CEERs_DR0.7  22211               hlsp_ceers_jwst_nirspec_nirspec9-022211_g395m_v0.7_s2d.fits  22211       g395m   nirspec9  s2d       NaN    NaN                     CEERs_DR0.7/nirspec9/g395m/hlsp_ceers_jwst_nirspec_nirspec9-022211_g395m_v0.7_s2d.fits
3345  CEERs_DR0.7  22211        hlsp_ceers_jwst_nirspec_nirspec9-022211_g395m_v0.7_x1d-masked.fits  22211       g395m   nirspec9  x1d       NaN    NaN              CEERs_DR0.7/nirspec9/g395m/hlsp_ceers_jwst_nirspec_nirspec9-022211_g395m_v0.7_x1d-masked.fits
3346  CEERs_DR0.7  22231              hlsp_ceers_jwst_nirspec_nirspec12-022231_prism_v0.7_s2d.fits  22231       prism  nirspec12  s2d       NaN    NaN                   CEERs_DR0.7/nirspec12/prism/hlsp_ceers_jwst_nirspec_nirspec12-022231_prism_v0.7_s2d.fits
3347  CEERs_DR0.7  22231       hlsp_ceers_jwst_nirspec_nirspec12-022231_prism_v0.7_x1d-masked.fits  22231       prism  nirspec12  x1d       NaN    NaN            CEERs_DR0.7/nirspec12/prism/hlsp_ceers_jwst_nirspec_nirspec12-022231_prism_v0.7_x1d-masked.fits
3348  CEERs_DR0.7  22247               hlsp_ceers_jwst_nirspec_nirspec8-022247_prism_v0.7_s2d.fits  22247       prism   nirspec8  s2d  1.465699    NaN                     CEERs_DR0.7/nirspec8/prism/hlsp_ceers_jwst_nirspec_nirspec8-022247_prism_v0.7_s2d.fits
3349  CEERs_DR0.7  22247        hlsp_ceers_jwst_nirspec_nirspec8-022247_prism_v0.7_x1d-masked.fits  22247       prism   nirspec8  x1d  1.465699    NaN              CEERs_DR0.7/nirspec8/prism/hlsp_ceers_jwst_nirspec_nirspec8-022247_prism_v0.7_x1d-masked.fits
3350  CEERs_DR0.7  22257               hlsp_ceers_jwst_nirspec_nirspec7-022257_prism_v0.7_s2d.fits  22257       prism   nirspec7  s2d       NaN    NaN                     CEERs_DR0.7/nirspec7/prism/hlsp_ceers_jwst_nirspec_nirspec7-022257_prism_v0.7_s2d.fits
3351  CEERs_DR0.7  22257        hlsp_ceers_jwst_nirspec_nirspec7-022257_prism_v0.7_x1d-masked.fits  22257       prism   nirspec7  x1d       NaN    NaN              CEERs_DR0.7/nirspec7/prism/hlsp_ceers_jwst_nirspec_nirspec7-022257_prism_v0.7_x1d-masked.fits
3352  CEERs_DR0.7  22265         hlsp_ceers_jwst_nirspec_nirspec10-022265_comb-mgrat_v0.7_s2d.fits  22265  comb-mgrat  nirspec10  s2d       NaN    NaN         CEERs_DR0.7/nirspec10/comb-mgrat/hlsp_ceers_jwst_nirspec_nirspec10-022265_comb-mgrat_v0.7_s2d.fits
3353  CEERs_DR0.7  22265  hlsp_ceers_jwst_nirspec_nirspec10-022265_comb-mgrat_v0.7_x1d-masked.fits  22265  comb-mgrat  nirspec10  x1d       NaN    NaN  CEERs_DR0.7/nirspec10/comb-mgrat/hlsp_ceers_jwst_nirspec_nirspec10-022265_comb-mgrat_v0.7_x1d-masked.fits
3354  CEERs_DR0.7  22265              hlsp_ceers_jwst_nirspec_nirspec10-022265_g140m_v0.7_s2d.fits  22265       g140m  nirspec10  s2d       NaN    NaN                   CEERs_DR0.7/nirspec10/g140m/hlsp_ceers_jwst_nirspec_nirspec10-022265_g140m_v0.7_s2d.fits
3355  CEERs_DR0.7  22265       hlsp_ceers_jwst_nirspec_nirspec10-022265_g140m_v0.7_x1d-masked.fits  22265       g140m  nirspec10  x1d       NaN    NaN            CEERs_DR0.7/nirspec10/g140m/hlsp_ceers_jwst_nirspec_nirspec10-022265_g140m_v0.7_x1d-masked.fits
3356  CEERs_DR0.7  22265              hlsp_ceers_jwst_nirspec_nirspec10-022265_g235m_v0.7_s2d.fits  22265       g235m  nirspec10  s2d       NaN    NaN                   CEERs_DR0.7/nirspec10/g235m/hlsp_ceers_jwst_nirspec_nirspec10-022265_g235m_v0.7_s2d.fits
3357  CEERs_DR0.7  22265       hlsp_ceers_jwst_nirspec_nirspec10-022265_g235m_v0.7_x1d-masked.fits  22265       g235m  nirspec10  x1d       NaN    NaN            CEERs_DR0.7/nirspec10/g235m/hlsp_ceers_jwst_nirspec_nirspec10-022265_g235m_v0.7_x1d-masked.fits
3358  CEERs_DR0.7  22265              hlsp_ceers_jwst_nirspec_nirspec10-022265_g395m_v0.7_s2d.fits  22265       g395m  nirspec10  s2d       NaN    NaN                   CEERs_DR0.7/nirspec10/g395m/hlsp_ceers_jwst_nirspec_nirspec10-022265_g395m_v0.7_s2d.fits
3359  CEERs_DR0.7  22265       hlsp_ceers_jwst_nirspec_nirspec10-022265_g395m_v0.7_x1d-masked.fits  22265       g395m  nirspec10  x1d       NaN    NaN            CEERs_DR0.7/nirspec10/g395m/hlsp_ceers_jwst_nirspec_nirspec10-022265_g395m_v0.7_x1d-masked.fits
3360  CEERs_DR0.7  22274              hlsp_ceers_jwst_nirspec_nirspec11-022274_prism_v0.7_s2d.fits  22274       prism  nirspec11  s2d  2.892097    NaN                   CEERs_DR0.7/nirspec11/prism/hlsp_ceers_jwst_nirspec_nirspec11-022274_prism_v0.7_s2d.fits
3361  CEERs_DR0.7  22274       hlsp_ceers_jwst_nirspec_nirspec11-022274_prism_v0.7_x1d-masked.fits  22274       prism  nirspec11  x1d  2.892097    NaN            CEERs_DR0.7/nirspec11/prism/hlsp_ceers_jwst_nirspec_nirspec11-022274_prism_v0.7_x1d-masked.fits
3362  CEERs_DR0.7  22285               hlsp_ceers_jwst_nirspec_nirspec8-022285_prism_v0.7_s2d.fits  22285       prism   nirspec8  s2d  3.269313    NaN                     CEERs_DR0.7/nirspec8/prism/hlsp_ceers_jwst_nirspec_nirspec8-022285_prism_v0.7_s2d.fits
3363  CEERs_DR0.7  22285        hlsp_ceers_jwst_nirspec_nirspec8-022285_prism_v0.7_x1d-masked.fits  22285       prism   nirspec8  x1d  3.269313    NaN              CEERs_DR0.7/nirspec8/prism/hlsp_ceers_jwst_nirspec_nirspec8-022285_prism_v0.7_x1d-masked.fits
3364  CEERs_DR0.7  22309               hlsp_ceers_jwst_nirspec_nirspec8-022309_prism_v0.7_s2d.fits  22309       prism   nirspec8  s2d       NaN    NaN                     CEERs_DR0.7/nirspec8/prism/hlsp_ceers_jwst_nirspec_nirspec8-022309_prism_v0.7_s2d.fits
3365  CEERs_DR0.7  22309        hlsp_ceers_jwst_nirspec_nirspec8-022309_prism_v0.7_x1d-masked.fits  22309       prism   nirspec8  x1d       NaN    NaN              CEERs_DR0.7/nirspec8/prism/hlsp_ceers_jwst_nirspec_nirspec8-022309_prism_v0.7_x1d-masked.fits
3366  CEERs_DR0.7  22310          hlsp_ceers_jwst_nirspec_nirspec4-022310_comb-mgrat_v0.7_s2d.fits  22310  comb-mgrat   nirspec4  s2d       NaN    NaN           CEERs_DR0.7/nirspec4/comb-mgrat/hlsp_ceers_jwst_nirspec_nirspec4-022310_comb-mgrat_v0.7_s2d.fits
3367  CEERs_DR0.7  22310   hlsp_ceers_jwst_nirspec_nirspec4-022310_comb-mgrat_v0.7_x1d-masked.fits  22310  comb-mgrat   nirspec4  x1d       NaN    NaN    CEERs_DR0.7/nirspec4/comb-mgrat/hlsp_ceers_jwst_nirspec_nirspec4-022310_comb-mgrat_v0.7_x1d-masked.fits
3368  CEERs_DR0.7  22310               hlsp_ceers_jwst_nirspec_nirspec4-022310_g140m_v0.7_s2d.fits  22310       g140m   nirspec4  s2d       NaN    NaN                     CEERs_DR0.7/nirspec4/g140m/hlsp_ceers_jwst_nirspec_nirspec4-022310_g140m_v0.7_s2d.fits
3369  CEERs_DR0.7  22310        hlsp_ceers_jwst_nirspec_nirspec4-022310_g140m_v0.7_x1d-masked.fits  22310       g140m   nirspec4  x1d       NaN    NaN              CEERs_DR0.7/nirspec4/g140m/hlsp_ceers_jwst_nirspec_nirspec4-022310_g140m_v0.7_x1d-masked.fits
3370  CEERs_DR0.7  22310               hlsp_ceers_jwst_nirspec_nirspec4-022310_g235m_v0.7_s2d.fits  22310       g235m   nirspec4  s2d       NaN    NaN                     CEERs_DR0.7/nirspec4/g235m/hlsp_ceers_jwst_nirspec_nirspec4-022310_g235m_v0.7_s2d.fits
3371  CEERs_DR0.7  22310        hlsp_ceers_jwst_nirspec_nirspec4-022310_g235m_v0.7_x1d-masked.fits  22310       g235m   nirspec4  x1d       NaN    NaN              CEERs_DR0.7/nirspec4/g235m/hlsp_ceers_jwst_nirspec_nirspec4-022310_g235m_v0.7_x1d-masked.fits
3372  CEERs_DR0.7  22310               hlsp_ceers_jwst_nirspec_nirspec4-022310_g395m_v0.7_s2d.fits  22310       g395m   nirspec4  s2d       NaN    NaN                     CEERs_DR0.7/nirspec4/g395m/hlsp_ceers_jwst_nirspec_nirspec4-022310_g395m_v0.7_s2d.fits
3373  CEERs_DR0.7  22310        hlsp_ceers_jwst_nirspec_nirspec4-022310_g395m_v0.7_x1d-masked.fits  22310       g395m   nirspec4  x1d       NaN    NaN              CEERs_DR0.7/nirspec4/g395m/hlsp_ceers_jwst_nirspec_nirspec4-022310_g395m_v0.7_x1d-masked.fits
3374  CEERs_DR0.7  22341               hlsp_ceers_jwst_nirspec_nirspec7-022341_prism_v0.7_s2d.fits  22341       prism   nirspec7  s2d  2.169024    NaN                     CEERs_DR0.7/nirspec7/prism/hlsp_ceers_jwst_nirspec_nirspec7-022341_prism_v0.7_s2d.fits
3375  CEERs_DR0.7  22341        hlsp_ceers_jwst_nirspec_nirspec7-022341_prism_v0.7_x1d-masked.fits  22341       prism   nirspec7  x1d  2.169024    NaN              CEERs_DR0.7/nirspec7/prism/hlsp_ceers_jwst_nirspec_nirspec7-022341_prism_v0.7_x1d-masked.fits
3376  CEERs_DR0.7  22351               hlsp_ceers_jwst_nirspec_nirspec4-022351_prism_v0.7_s2d.fits  22351       prism   nirspec4  s2d       NaN    NaN                     CEERs_DR0.7/nirspec4/prism/hlsp_ceers_jwst_nirspec_nirspec4-022351_prism_v0.7_s2d.fits
3377  CEERs_DR0.7  22351        hlsp_ceers_jwst_nirspec_nirspec4-022351_prism_v0.7_x1d-masked.fits  22351       prism   nirspec4  x1d       NaN    NaN              CEERs_DR0.7/nirspec4/prism/hlsp_ceers_jwst_nirspec_nirspec4-022351_prism_v0.7_x1d-masked.fits
3378  CEERs_DR0.7  22546              hlsp_ceers_jwst_nirspec_nirspec11-022546_prism_v0.7_s2d.fits  22546       prism  nirspec11  s2d  3.342048    NaN                   CEERs_DR0.7/nirspec11/prism/hlsp_ceers_jwst_nirspec_nirspec11-022546_prism_v0.7_s2d.fits
3379  CEERs_DR0.7  22546       hlsp_ceers_jwst_nirspec_nirspec11-022546_prism_v0.7_x1d-masked.fits  22546       prism  nirspec11  x1d  3.342048    NaN            CEERs_DR0.7/nirspec11/prism/hlsp_ceers_jwst_nirspec_nirspec11-022546_prism_v0.7_x1d-masked.fits
3380  CEERs_DR0.7  22576              hlsp_ceers_jwst_nirspec_nirspec11-022576_prism_v0.7_s2d.fits  22576       prism  nirspec11  s2d  3.304460    NaN                   CEERs_DR0.7/nirspec11/prism/hlsp_ceers_jwst_nirspec_nirspec11-022576_prism_v0.7_s2d.fits
3381  CEERs_DR0.7  22576       hlsp_ceers_jwst_nirspec_nirspec11-022576_prism_v0.7_x1d-masked.fits  22576       prism  nirspec11  x1d  3.304460    NaN            CEERs_DR0.7/nirspec11/prism/hlsp_ceers_jwst_nirspec_nirspec11-022576_prism_v0.7_x1d-masked.fits
3382  CEERs_DR0.7  22696               hlsp_ceers_jwst_nirspec_nirspec4-022696_prism_v0.7_s2d.fits  22696       prism   nirspec4  s2d       NaN    NaN                     CEERs_DR0.7/nirspec4/prism/hlsp_ceers_jwst_nirspec_nirspec4-022696_prism_v0.7_s2d.fits
3383  CEERs_DR0.7  22696        hlsp_ceers_jwst_nirspec_nirspec4-022696_prism_v0.7_x1d-masked.fits  22696       prism   nirspec4  x1d       NaN    NaN              CEERs_DR0.7/nirspec4/prism/hlsp_ceers_jwst_nirspec_nirspec4-022696_prism_v0.7_x1d-masked.fits
3384  CEERs_DR0.7  22726               hlsp_ceers_jwst_nirspec_nirspec4-022726_prism_v0.7_s2d.fits  22726       prism   nirspec4  s2d       NaN    NaN                     CEERs_DR0.7/nirspec4/prism/hlsp_ceers_jwst_nirspec_nirspec4-022726_prism_v0.7_s2d.fits
3385  CEERs_DR0.7  22726        hlsp_ceers_jwst_nirspec_nirspec4-022726_prism_v0.7_x1d-masked.fits  22726       prism   nirspec4  x1d       NaN    NaN              CEERs_DR0.7/nirspec4/prism/hlsp_ceers_jwst_nirspec_nirspec4-022726_prism_v0.7_x1d-masked.fits
3386  CEERs_DR0.7  22772               hlsp_ceers_jwst_nirspec_nirspec5-022772_prism_v0.7_s2d.fits  22772       prism   nirspec5  s2d       NaN    NaN                     CEERs_DR0.7/nirspec5/prism/hlsp_ceers_jwst_nirspec_nirspec5-022772_prism_v0.7_s2d.fits
3387  CEERs_DR0.7  22772        hlsp_ceers_jwst_nirspec_nirspec5-022772_prism_v0.7_x1d-masked.fits  22772       prism   nirspec5  x1d       NaN    NaN              CEERs_DR0.7/nirspec5/prism/hlsp_ceers_jwst_nirspec_nirspec5-022772_prism_v0.7_x1d-masked.fits
3388  CEERs_DR0.7  22800               hlsp_ceers_jwst_nirspec_nirspec5-022800_prism_v0.7_s2d.fits  22800       prism   nirspec5  s2d       NaN    NaN                     CEERs_DR0.7/nirspec5/prism/hlsp_ceers_jwst_nirspec_nirspec5-022800_prism_v0.7_s2d.fits
3389  CEERs_DR0.7  22800        hlsp_ceers_jwst_nirspec_nirspec5-022800_prism_v0.7_x1d-masked.fits  22800       prism   nirspec5  x1d       NaN    NaN              CEERs_DR0.7/nirspec5/prism/hlsp_ceers_jwst_nirspec_nirspec5-022800_prism_v0.7_x1d-masked.fits
3390  CEERs_DR0.7  22842               hlsp_ceers_jwst_nirspec_nirspec4-022842_prism_v0.7_s2d.fits  22842       prism   nirspec4  s2d       NaN    NaN                     CEERs_DR0.7/nirspec4/prism/hlsp_ceers_jwst_nirspec_nirspec4-022842_prism_v0.7_s2d.fits
3391  CEERs_DR0.7  22842        hlsp_ceers_jwst_nirspec_nirspec4-022842_prism_v0.7_x1d-masked.fits  22842       prism   nirspec4  x1d       NaN    NaN              CEERs_DR0.7/nirspec4/prism/hlsp_ceers_jwst_nirspec_nirspec4-022842_prism_v0.7_x1d-masked.fits
3392  CEERs_DR0.7  22912               hlsp_ceers_jwst_nirspec_nirspec4-022912_prism_v0.7_s2d.fits  22912       prism   nirspec4  s2d  3.116354    NaN                     CEERs_DR0.7/nirspec4/prism/hlsp_ceers_jwst_nirspec_nirspec4-022912_prism_v0.7_s2d.fits
3393  CEERs_DR0.7  22912        hlsp_ceers_jwst_nirspec_nirspec4-022912_prism_v0.7_x1d-masked.fits  22912       prism   nirspec4  x1d  3.116354    NaN              CEERs_DR0.7/nirspec4/prism/hlsp_ceers_jwst_nirspec_nirspec4-022912_prism_v0.7_x1d-masked.fits
3394  CEERs_DR0.7  22922               hlsp_ceers_jwst_nirspec_nirspec4-022922_prism_v0.7_s2d.fits  22922       prism   nirspec4  s2d       NaN    NaN                     CEERs_DR0.7/nirspec4/prism/hlsp_ceers_jwst_nirspec_nirspec4-022922_prism_v0.7_s2d.fits
3395  CEERs_DR0.7  22922        hlsp_ceers_jwst_nirspec_nirspec4-022922_prism_v0.7_x1d-masked.fits  22922       prism   nirspec4  x1d       NaN    NaN              CEERs_DR0.7/nirspec4/prism/hlsp_ceers_jwst_nirspec_nirspec4-022922_prism_v0.7_x1d-masked.fits
3396  CEERs_DR0.7  23018               hlsp_ceers_jwst_nirspec_nirspec5-023018_prism_v0.7_s2d.fits  23018       prism   nirspec5  s2d  2.613572    NaN                     CEERs_DR0.7/nirspec5/prism/hlsp_ceers_jwst_nirspec_nirspec5-023018_prism_v0.7_s2d.fits
3397  CEERs_DR0.7  23018        hlsp_ceers_jwst_nirspec_nirspec5-023018_prism_v0.7_x1d-masked.fits  23018       prism   nirspec5  x1d  2.613572    NaN              CEERs_DR0.7/nirspec5/prism/hlsp_ceers_jwst_nirspec_nirspec5-023018_prism_v0.7_x1d-masked.fits
3398  CEERs_DR0.7  23192               hlsp_ceers_jwst_nirspec_nirspec4-023192_prism_v0.7_s2d.fits  23192       prism   nirspec4  s2d       NaN    NaN                     CEERs_DR0.7/nirspec4/prism/hlsp_ceers_jwst_nirspec_nirspec4-023192_prism_v0.7_s2d.fits
3399  CEERs_DR0.7  23192        hlsp_ceers_jwst_nirspec_nirspec4-023192_prism_v0.7_x1d-masked.fits  23192       prism   nirspec4  x1d       NaN    NaN              CEERs_DR0.7/nirspec4/prism/hlsp_ceers_jwst_nirspec_nirspec4-023192_prism_v0.7_x1d-masked.fits
3400  CEERs_DR0.7  23275               hlsp_ceers_jwst_nirspec_nirspec5-023275_prism_v0.7_s2d.fits  23275       prism   nirspec5  s2d  0.574602    NaN                     CEERs_DR0.7/nirspec5/prism/hlsp_ceers_jwst_nirspec_nirspec5-023275_prism_v0.7_s2d.fits
3401  CEERs_DR0.7  23275        hlsp_ceers_jwst_nirspec_nirspec5-023275_prism_v0.7_x1d-masked.fits  23275       prism   nirspec5  x1d  0.574602    NaN              CEERs_DR0.7/nirspec5/prism/hlsp_ceers_jwst_nirspec_nirspec5-023275_prism_v0.7_x1d-masked.fits
3402  CEERs_DR0.7  23384               hlsp_ceers_jwst_nirspec_nirspec7-023384_prism_v0.7_s2d.fits  23384       prism   nirspec7  s2d  1.986808    NaN                     CEERs_DR0.7/nirspec7/prism/hlsp_ceers_jwst_nirspec_nirspec7-023384_prism_v0.7_s2d.fits
3403  CEERs_DR0.7  23384        hlsp_ceers_jwst_nirspec_nirspec7-023384_prism_v0.7_x1d-masked.fits  23384       prism   nirspec7  x1d  1.986808    NaN              CEERs_DR0.7/nirspec7/prism/hlsp_ceers_jwst_nirspec_nirspec7-023384_prism_v0.7_x1d-masked.fits
3404  CEERs_DR0.7  23542          hlsp_ceers_jwst_nirspec_nirspec8-023542_comb-mgrat_v0.7_s2d.fits  23542  comb-mgrat   nirspec8  s2d  1.278088    NaN           CEERs_DR0.7/nirspec8/comb-mgrat/hlsp_ceers_jwst_nirspec_nirspec8-023542_comb-mgrat_v0.7_s2d.fits
3405  CEERs_DR0.7  23542   hlsp_ceers_jwst_nirspec_nirspec8-023542_comb-mgrat_v0.7_x1d-masked.fits  23542  comb-mgrat   nirspec8  x1d  1.278088    NaN    CEERs_DR0.7/nirspec8/comb-mgrat/hlsp_ceers_jwst_nirspec_nirspec8-023542_comb-mgrat_v0.7_x1d-masked.fits
3406  CEERs_DR0.7  23542               hlsp_ceers_jwst_nirspec_nirspec8-023542_g140m_v0.7_s2d.fits  23542       g140m   nirspec8  s2d  1.278088    NaN                     CEERs_DR0.7/nirspec8/g140m/hlsp_ceers_jwst_nirspec_nirspec8-023542_g140m_v0.7_s2d.fits
3407  CEERs_DR0.7  23542        hlsp_ceers_jwst_nirspec_nirspec8-023542_g140m_v0.7_x1d-masked.fits  23542       g140m   nirspec8  x1d  1.278088    NaN              CEERs_DR0.7/nirspec8/g140m/hlsp_ceers_jwst_nirspec_nirspec8-023542_g140m_v0.7_x1d-masked.fits
3408  CEERs_DR0.7  23542               hlsp_ceers_jwst_nirspec_nirspec8-023542_g235m_v0.7_s2d.fits  23542       g235m   nirspec8  s2d  1.278088    NaN                     CEERs_DR0.7/nirspec8/g235m/hlsp_ceers_jwst_nirspec_nirspec8-023542_g235m_v0.7_s2d.fits
3409  CEERs_DR0.7  23542        hlsp_ceers_jwst_nirspec_nirspec8-023542_g235m_v0.7_x1d-masked.fits  23542       g235m   nirspec8  x1d  1.278088    NaN              CEERs_DR0.7/nirspec8/g235m/hlsp_ceers_jwst_nirspec_nirspec8-023542_g235m_v0.7_x1d-masked.fits
3410  CEERs_DR0.7  23542               hlsp_ceers_jwst_nirspec_nirspec8-023542_g395m_v0.7_s2d.fits  23542       g395m   nirspec8  s2d  1.278088    NaN                     CEERs_DR0.7/nirspec8/g395m/hlsp_ceers_jwst_nirspec_nirspec8-023542_g395m_v0.7_s2d.fits
3411  CEERs_DR0.7  23542        hlsp_ceers_jwst_nirspec_nirspec8-023542_g395m_v0.7_x1d-masked.fits  23542       g395m   nirspec8  x1d  1.278088    NaN              CEERs_DR0.7/nirspec8/g395m/hlsp_ceers_jwst_nirspec_nirspec8-023542_g395m_v0.7_x1d-masked.fits
3412  CEERs_DR0.7  23542               hlsp_ceers_jwst_nirspec_nirspec8-023542_prism_v0.7_s2d.fits  23542       prism   nirspec8  s2d  1.278088    NaN                     CEERs_DR0.7/nirspec8/prism/hlsp_ceers_jwst_nirspec_nirspec8-023542_prism_v0.7_s2d.fits
3413  CEERs_DR0.7  23542        hlsp_ceers_jwst_nirspec_nirspec8-023542_prism_v0.7_x1d-masked.fits  23542       prism   nirspec8  x1d  1.278088    NaN              CEERs_DR0.7/nirspec8/prism/hlsp_ceers_jwst_nirspec_nirspec8-023542_prism_v0.7_x1d-masked.fits
3414  CEERs_DR0.7  23642               hlsp_ceers_jwst_nirspec_nirspec7-023642_prism_v0.7_s2d.fits  23642       prism   nirspec7  s2d  1.405716    NaN                     CEERs_DR0.7/nirspec7/prism/hlsp_ceers_jwst_nirspec_nirspec7-023642_prism_v0.7_s2d.fits
3415  CEERs_DR0.7  23642        hlsp_ceers_jwst_nirspec_nirspec7-023642_prism_v0.7_x1d-masked.fits  23642       prism   nirspec7  x1d  1.405716    NaN              CEERs_DR0.7/nirspec7/prism/hlsp_ceers_jwst_nirspec_nirspec7-023642_prism_v0.7_x1d-masked.fits
3416  CEERs_DR0.7  23805               hlsp_ceers_jwst_nirspec_nirspec7-023805_prism_v0.7_s2d.fits  23805       prism   nirspec7  s2d       NaN    NaN                     CEERs_DR0.7/nirspec7/prism/hlsp_ceers_jwst_nirspec_nirspec7-023805_prism_v0.7_s2d.fits
3417  CEERs_DR0.7  23805        hlsp_ceers_jwst_nirspec_nirspec7-023805_prism_v0.7_x1d-masked.fits  23805       prism   nirspec7  x1d       NaN    NaN              CEERs_DR0.7/nirspec7/prism/hlsp_ceers_jwst_nirspec_nirspec7-023805_prism_v0.7_x1d-masked.fits
3418  CEERs_DR0.7  23897               hlsp_ceers_jwst_nirspec_nirspec8-023897_prism_v0.7_s2d.fits  23897       prism   nirspec8  s2d  2.368585    NaN                     CEERs_DR0.7/nirspec8/prism/hlsp_ceers_jwst_nirspec_nirspec8-023897_prism_v0.7_s2d.fits
3419  CEERs_DR0.7  23897        hlsp_ceers_jwst_nirspec_nirspec8-023897_prism_v0.7_x1d-masked.fits  23897       prism   nirspec8  x1d  2.368585    NaN              CEERs_DR0.7/nirspec8/prism/hlsp_ceers_jwst_nirspec_nirspec8-023897_prism_v0.7_x1d-masked.fits
